freq,unit,power_type,country,year,registrations
Annual,Number,Petrol (excluding hybrids)  ,Switzerland,2024,71519
Annual,Number,Petrol (excluding hybrids)  ,Switzerland,2025,55972
Annual,Number,Petrol (excluding hybrids)  ,Cyprus,2013,5700
Annual,Number,Petrol (excluding hybrids)  ,Cyprus,2014,4978
Annual,Number,Petrol (excluding hybrids)  ,Cyprus,2015,5715
Annual,Number,Petrol (excluding hybrids)  ,Cyprus,2016,6753
Annual,Number,Petrol (excluding hybrids)  ,Cyprus,2017,6891
Annual,Number,Petrol (excluding hybrids)  ,Cyprus,2018,6874
Annual,Number,Petrol (excluding hybrids)  ,Cyprus,2019,6959
Annual,Number,Petrol (excluding hybrids)  ,Cyprus,2020,5706
Annual,Number,Petrol (excluding hybrids)  ,Cyprus,2021,5997
Annual,Number,Petrol (excluding hybrids)  ,Cyprus,2022,6380
Annual,Number,Petrol (excluding hybrids)  ,Cyprus,2023,7279
Annual,Number,Petrol (excluding hybrids)  ,Cyprus,2024,6394
Annual,Number,Petrol (excluding hybrids)  ,Cyprus,2025,5092
Annual,Number,Petrol (excluding hybrids)  ,Czechia,2020,122584
Annual,Number,Petrol (excluding hybrids)  ,Czechia,2021,138660
Annual,Number,Petrol (excluding hybrids)  ,Czechia,2022,106597
Annual,Number,Petrol (excluding hybrids)  ,Czechia,2023,115051
Annual,Number,Petrol (excluding hybrids)  ,Czechia,2024,139857
Annual,Number,Petrol (excluding hybrids)  ,Czechia,2025,150841
Annual,Number,Petrol (excluding hybrids)  ,Germany,2017,1986488
Annual,Number,Petrol (excluding hybrids)  ,Germany,2018,2142700
Annual,Number,Petrol (excluding hybrids)  ,Germany,2019,2136891
Annual,Number,Petrol (excluding hybrids)  ,Germany,2020,1361723
Annual,Number,Petrol (excluding hybrids)  ,Germany,2021,972588
Annual,Number,Petrol (excluding hybrids)  ,Germany,2022,863445
Annual,Number,Petrol (excluding hybrids)  ,Germany,2023,978660
Annual,Number,Petrol (excluding hybrids)  ,Germany,2024,991948
Annual,Number,Petrol (excluding hybrids)  ,Germany,2025,777641
Annual,Number,Petrol (excluding hybrids)  ,Denmark,2013,122644
Annual,Number,Petrol (excluding hybrids)  ,Denmark,2014,127172
Annual,Number,Petrol (excluding hybrids)  ,Denmark,2015,137698
Annual,Number,Petrol (excluding hybrids)  ,Denmark,2016,140371
Annual,Number,Petrol (excluding hybrids)  ,Denmark,2017,142607
Annual,Number,Petrol (excluding hybrids)  ,Denmark,2018,141318
Annual,Number,Petrol (excluding hybrids)  ,Denmark,2019,155863
Annual,Number,Petrol (excluding hybrids)  ,Denmark,2020,111259
Annual,Number,Petrol (excluding hybrids)  ,Denmark,2021,87137
Annual,Number,Petrol (excluding hybrids)  ,Denmark,2022,52655
Annual,Number,Petrol (excluding hybrids)  ,Denmark,2023,54357
Annual,Number,Petrol (excluding hybrids)  ,Denmark,2024,39506
Annual,Number,Petrol (excluding hybrids)  ,Denmark,2025,23477
Annual,Number,Petrol (excluding hybrids)  ,Estonia,2013,12017
Annual,Number,Petrol (excluding hybrids)  ,Estonia,2014,12746
Annual,Number,Petrol (excluding hybrids)  ,Estonia,2015,13718
Annual,Number,Petrol (excluding hybrids)  ,Estonia,2016,15821
Annual,Number,Petrol (excluding hybrids)  ,Estonia,2017,17991
Annual,Number,Petrol (excluding hybrids)  ,Estonia,2018,18174
Annual,Number,Petrol (excluding hybrids)  ,Estonia,2019,17928
Annual,Number,Petrol (excluding hybrids)  ,Estonia,2020,10582
Annual,Number,Petrol (excluding hybrids)  ,Estonia,2021,10817
Annual,Number,Petrol (excluding hybrids)  ,Estonia,2022,9029
Annual,Number,Petrol (excluding hybrids)  ,Estonia,2023,8914
Annual,Number,Petrol (excluding hybrids)  ,Estonia,2024,6785
Annual,Number,Petrol (excluding hybrids)  ,Estonia,2025,2900
Annual,Number,Petrol (excluding hybrids)  ,Greece,2021,49670
Annual,Number,Petrol (excluding hybrids)  ,Greece,2022,47152
Annual,Number,Petrol (excluding hybrids)  ,Greece,2023,56259
Annual,Number,Petrol (excluding hybrids)  ,Greece,2024,48937
Annual,Number,Petrol (excluding hybrids)  ,Greece,2025,40861
Annual,Number,Petrol (excluding hybrids)  ,Spain,2014,288860
Annual,Number,Petrol (excluding hybrids)  ,Spain,2015,376691
Annual,Number,Petrol (excluding hybrids)  ,Spain,2016,466320
Annual,Number,Petrol (excluding hybrids)  ,Spain,2017,580296
Annual,Number,Petrol (excluding hybrids)  ,Spain,2018,756357
Annual,Number,Petrol (excluding hybrids)  ,Spain,2019,776373
Annual,Number,Petrol (excluding hybrids)  ,Spain,2020,427645
Annual,Number,Petrol (excluding hybrids)  ,Spain,2021,390081
Annual,Number,Petrol (excluding hybrids)  ,Spain,2022,344341
Annual,Number,Petrol (excluding hybrids)  ,Spain,2023,390295
Annual,Number,Petrol (excluding hybrids)  ,Spain,2024,383652
Annual,Number,Petrol (excluding hybrids)  ,Spain,2025,322225
Annual,Number,Petrol (excluding hybrids)  ,European Union - 27 countries (from 2020),2021,3985588
Annual,Number,Petrol (excluding hybrids)  ,European Union - 27 countries (from 2020),2022,3431120
Annual,Number,Petrol (excluding hybrids)  ,European Union - 27 countries (from 2020),2023,3792528
Annual,Number,Petrol (excluding hybrids)  ,European Union - 27 countries (from 2020),2024,3651616
Annual,Number,Petrol (excluding hybrids)  ,European Union - 27 countries (from 2020),2025,2981518
Annual,Number,Petrol (excluding hybrids)  ,Finland,2014,61733
Annual,Number,Petrol (excluding hybrids)  ,Finland,2015,66252
Annual,Number,Petrol (excluding hybrids)  ,Finland,2016,73258
Annual,Number,Petrol (excluding hybrids)  ,Finland,2017,70522
Annual,Number,Petrol (excluding hybrids)  ,Finland,2018,73069
Annual,Number,Petrol (excluding hybrids)  ,Finland,2019,67751
Annual,Number,Petrol (excluding hybrids)  ,Finland,2020,45596
Annual,Number,Petrol (excluding hybrids)  ,Finland,2021,30760
Annual,Number,Petrol (excluding hybrids)  ,Finland,2022,19246
Annual,Number,Petrol (excluding hybrids)  ,Finland,2023,15261
Annual,Number,Petrol (excluding hybrids)  ,Finland,2024,11258
Annual,Number,Petrol (excluding hybrids)  ,Finland,2025,8120
Annual,Number,Petrol (excluding hybrids)  ,France,2013,530054
Annual,Number,Petrol (excluding hybrids)  ,France,2014,589522
Annual,Number,Petrol (excluding hybrids)  ,France,2015,736108
Annual,Number,Petrol (excluding hybrids)  ,France,2016,874838
Annual,Number,Petrol (excluding hybrids)  ,France,2017,1034534
Annual,Number,Petrol (excluding hybrids)  ,France,2018,1224694
Annual,Number,Petrol (excluding hybrids)  ,France,2019,1322937
Annual,Number,Petrol (excluding hybrids)  ,France,2020,802718
Annual,Number,Petrol (excluding hybrids)  ,France,2021,700919
Annual,Number,Petrol (excluding hybrids)  ,France,2022,611179
Annual,Number,Petrol (excluding hybrids)  ,France,2023,672770
Annual,Number,Petrol (excluding hybrids)  ,France,2024,530232
Annual,Number,Petrol (excluding hybrids)  ,France,2025,364517
Annual,Number,Petrol (excluding hybrids)  ,Georgia,2017,1770
Annual,Number,Petrol (excluding hybrids)  ,Georgia,2018,1964
Annual,Number,Petrol (excluding hybrids)  ,Georgia,2019,2260
Annual,Number,Petrol (excluding hybrids)  ,Georgia,2020,961
Annual,Number,Petrol (excluding hybrids)  ,Georgia,2021,1457
Annual,Number,Petrol (excluding hybrids)  ,Georgia,2022,2617
Annual,Number,Petrol (excluding hybrids)  ,Georgia,2023,3233
Annual,Number,Petrol (excluding hybrids)  ,Georgia,2024,3442
Annual,Number,Petrol (excluding hybrids)  ,Georgia,2025,2888
Annual,Number,Petrol (excluding hybrids)  ,Croatia,2020,19803
Annual,Number,Petrol (excluding hybrids)  ,Croatia,2021,23426
Annual,Number,Petrol (excluding hybrids)  ,Croatia,2022,19149
Annual,Number,Petrol (excluding hybrids)  ,Croatia,2023,21040
Annual,Number,Petrol (excluding hybrids)  ,Croatia,2024,29841
Annual,Number,Petrol (excluding hybrids)  ,Croatia,2025,34654
Annual,Number,Petrol (excluding hybrids)  ,Hungary,2013,29966
Annual,Number,Petrol (excluding hybrids)  ,Hungary,2014,37103
Annual,Number,Petrol (excluding hybrids)  ,Hungary,2015,44044
Annual,Number,Petrol (excluding hybrids)  ,Hungary,2016,59943
Annual,Number,Petrol (excluding hybrids)  ,Hungary,2017,74498
Annual,Number,Petrol (excluding hybrids)  ,Hungary,2018,96555
Annual,Number,Petrol (excluding hybrids)  ,Hungary,2019,114709
Annual,Number,Petrol (excluding hybrids)  ,Hungary,2020,62301
Annual,Number,Petrol (excluding hybrids)  ,Hungary,2021,45561
Annual,Number,Petrol (excluding hybrids)  ,Hungary,2022,44330
Annual,Number,Petrol (excluding hybrids)  ,Hungary,2023,37811
Annual,Number,Petrol (excluding hybrids)  ,Hungary,2024,36320
Annual,Number,Petrol (excluding hybrids)  ,Hungary,2025,30920
Annual,Number,Petrol (excluding hybrids)  ,Ireland,2017,40495
Annual,Number,Petrol (excluding hybrids)  ,Ireland,2018,48840
Annual,Number,Petrol (excluding hybrids)  ,Ireland,2019,50318
Annual,Number,Petrol (excluding hybrids)  ,Ireland,2020,33595
Annual,Number,Petrol (excluding hybrids)  ,Ireland,2021,34000
Annual,Number,Petrol (excluding hybrids)  ,Ireland,2022,32095
Annual,Number,Petrol (excluding hybrids)  ,Ireland,2023,40370
Annual,Number,Petrol (excluding hybrids)  ,Ireland,2024,37964
Annual,Number,Petrol (excluding hybrids)  ,Ireland,2025,32319
Annual,Number,Petrol (excluding hybrids)  ,Iceland,2017,10426
Annual,Number,Petrol (excluding hybrids)  ,Iceland,2018,8411
Annual,Number,Petrol (excluding hybrids)  ,Iceland,2019,5379
Annual,Number,Petrol (excluding hybrids)  ,Iceland,2020,2551
Annual,Number,Petrol (excluding hybrids)  ,Iceland,2021,2250
Annual,Number,Petrol (excluding hybrids)  ,Iceland,2022,1985
Annual,Number,Petrol (excluding hybrids)  ,Iceland,2023,1711
Annual,Number,Petrol (excluding hybrids)  ,Iceland,2024,1551
Annual,Number,Petrol (excluding hybrids)  ,Iceland,2025,1239
Annual,Number,Petrol (excluding hybrids)  ,Italy,2013,419045
Annual,Number,Petrol (excluding hybrids)  ,Italy,2014,420708
Annual,Number,Petrol (excluding hybrids)  ,Italy,2015,521450
Annual,Number,Petrol (excluding hybrids)  ,Italy,2016,643165
Annual,Number,Petrol (excluding hybrids)  ,Italy,2017,700072
Annual,Number,Petrol (excluding hybrids)  ,Italy,2018,774685
Annual,Number,Petrol (excluding hybrids)  ,Italy,2019,889685
Annual,Number,Petrol (excluding hybrids)  ,Italy,2020,585470
Annual,Number,Petrol (excluding hybrids)  ,Italy,2021,481746
Annual,Number,Petrol (excluding hybrids)  ,Italy,2022,376485
Annual,Number,Petrol (excluding hybrids)  ,Italy,2023,456263
Annual,Number,Petrol (excluding hybrids)  ,Italy,2024,468763
Annual,Number,Petrol (excluding hybrids)  ,Italy,2025,380197
Annual,Number,Petrol (excluding hybrids)  ,Liechtenstein,2013,1000
Annual,Number,Petrol (excluding hybrids)  ,Liechtenstein,2014,944
Annual,Number,Petrol (excluding hybrids)  ,Liechtenstein,2015,1017
Annual,Number,Petrol (excluding hybrids)  ,Liechtenstein,2016,889
Annual,Number,Petrol (excluding hybrids)  ,Liechtenstein,2017,1032
Annual,Number,Petrol (excluding hybrids)  ,Liechtenstein,2018,1046
Annual,Number,Petrol (excluding hybrids)  ,Liechtenstein,2019,1047
Annual,Number,Petrol (excluding hybrids)  ,Liechtenstein,2020,659
Annual,Number,Petrol (excluding hybrids)  ,Liechtenstein,2021,583
Annual,Number,Petrol (excluding hybrids)  ,Liechtenstein,2022,514
Annual,Number,Petrol (excluding hybrids)  ,Liechtenstein,2023,531
Annual,Number,Petrol (excluding hybrids)  ,Liechtenstein,2024,400
Annual,Number,Petrol (excluding hybrids)  ,Liechtenstein,2025,324
Annual,Number,Petrol (excluding hybrids)  ,Lithuania,2013,5191
Annual,Number,Petrol (excluding hybrids)  ,Lithuania,2014,4676
Annual,Number,Petrol (excluding hybrids)  ,Lithuania,2015,5908
Annual,Number,Petrol (excluding hybrids)  ,Lithuania,2016,8499
Annual,Number,Petrol (excluding hybrids)  ,Lithuania,2017,10661
Annual,Number,Petrol (excluding hybrids)  ,Lithuania,2018,11920
Annual,Number,Petrol (excluding hybrids)  ,Lithuania,2019,14717
Annual,Number,Petrol (excluding hybrids)  ,Lithuania,2020,24924
Annual,Number,Petrol (excluding hybrids)  ,Lithuania,2021,12407
Annual,Number,Petrol (excluding hybrids)  ,Lithuania,2022,10323
Annual,Number,Petrol (excluding hybrids)  ,Lithuania,2023,9966
Annual,Number,Petrol (excluding hybrids)  ,Lithuania,2024,6743
Annual,Number,Petrol (excluding hybrids)  ,Lithuania,2025,7161
Annual,Number,Petrol (excluding hybrids)  ,Luxembourg,2013,11847
Annual,Number,Petrol (excluding hybrids)  ,Luxembourg,2014,13097
Annual,Number,Petrol (excluding hybrids)  ,Luxembourg,2015,13021
Annual,Number,Petrol (excluding hybrids)  ,Luxembourg,2016,16900
Annual,Number,Petrol (excluding hybrids)  ,Luxembourg,2017,22368
Annual,Number,Petrol (excluding hybrids)  ,Luxembourg,2018,25811
Annual,Number,Petrol (excluding hybrids)  ,Luxembourg,2019,27837
Annual,Number,Petrol (excluding hybrids)  ,Luxembourg,2020,19589
Annual,Number,Petrol (excluding hybrids)  ,Luxembourg,2021,16839
Annual,Number,Petrol (excluding hybrids)  ,Luxembourg,2022,14559
Annual,Number,Petrol (excluding hybrids)  ,Luxembourg,2023,16307
Annual,Number,Petrol (excluding hybrids)  ,Luxembourg,2024,13783
Annual,Number,Petrol (excluding hybrids)  ,Luxembourg,2025,12258
Annual,Number,Petrol (excluding hybrids)  ,Latvia,2014,5758
Annual,Number,Petrol (excluding hybrids)  ,Latvia,2015,7202
Annual,Number,Petrol (excluding hybrids)  ,Latvia,2016,9363
Annual,Number,Petrol (excluding hybrids)  ,Latvia,2017,9471
Annual,Number,Petrol (excluding hybrids)  ,Latvia,2018,10222
Annual,Number,Petrol (excluding hybrids)  ,Latvia,2019,11379
Annual,Number,Petrol (excluding hybrids)  ,Latvia,2020,8285
Annual,Number,Petrol (excluding hybrids)  ,Latvia,2021,9788
Annual,Number,Petrol (excluding hybrids)  ,Latvia,2022,7024
Annual,Number,Petrol (excluding hybrids)  ,Latvia,2023,6841
Annual,Number,Petrol (excluding hybrids)  ,Latvia,2024,4619
Annual,Number,Petrol (excluding hybrids)  ,Latvia,2025,4612
Annual,Number,Petrol (excluding hybrids)  ,Montenegro,2016,999
Annual,Number,Petrol (excluding hybrids)  ,Montenegro,2017,1297
Annual,Number,Petrol (excluding hybrids)  ,Montenegro,2018,1600
Annual,Number,Petrol (excluding hybrids)  ,Montenegro,2019,1998
Annual,Number,Petrol (excluding hybrids)  ,Montenegro,2020,562
Annual,Number,Petrol (excluding hybrids)  ,Montenegro,2021,1650
Annual,Number,Petrol (excluding hybrids)  ,Montenegro,2022,1681
Annual,Number,Petrol (excluding hybrids)  ,Montenegro,2023,1024
Annual,Number,Petrol (excluding hybrids)  ,Montenegro,2024,3859
Annual,Number,Petrol (excluding hybrids)  ,Montenegro,2025,3583
Annual,Number,Petrol (excluding hybrids)  ,Malta,2015,4370
Annual,Number,Petrol (excluding hybrids)  ,Malta,2016,4560
Annual,Number,Petrol (excluding hybrids)  ,Malta,2017,4908
Annual,Number,Petrol (excluding hybrids)  ,Malta,2018,4955
Annual,Number,Petrol (excluding hybrids)  ,Malta,2019,4612
Annual,Number,Petrol (excluding hybrids)  ,Malta,2020,2701
Annual,Number,Petrol (excluding hybrids)  ,Malta,2021,2686
Annual,Number,Petrol (excluding hybrids)  ,Malta,2022,2411
Annual,Number,Petrol (excluding hybrids)  ,Malta,2023,2525
Annual,Number,Petrol (excluding hybrids)  ,Malta,2024,2453
Annual,Number,Petrol (excluding hybrids)  ,Malta,2025,1797
Annual,Number,Petrol (excluding hybrids)  ,Netherlands,2019,316274
Annual,Number,Petrol (excluding hybrids)  ,Netherlands,2020,205008
Annual,Number,Petrol (excluding hybrids)  ,Netherlands,2021,146821
Annual,Number,Petrol (excluding hybrids)  ,Netherlands,2022,119401
Annual,Number,Petrol (excluding hybrids)  ,Netherlands,2023,112216
Annual,Number,Petrol (excluding hybrids)  ,Netherlands,2024,83235
Annual,Number,Petrol (excluding hybrids)  ,Netherlands,2025,50717
Annual,Number,Petrol (excluding hybrids)  ,Norway,2016,45894
Annual,Number,Petrol (excluding hybrids)  ,Norway,2017,42492
Annual,Number,Petrol (excluding hybrids)  ,Norway,2018,36392
Annual,Number,Petrol (excluding hybrids)  ,Norway,2019,23294
Annual,Number,Petrol (excluding hybrids)  ,Norway,2020,11753
Annual,Number,Petrol (excluding hybrids)  ,Norway,2021,3760
Annual,Number,Petrol (excluding hybrids)  ,Norway,2022,2284
Annual,Number,Petrol (excluding hybrids)  ,Norway,2023,818
Annual,Number,Petrol (excluding hybrids)  ,Norway,2024,346
Annual,Number,Petrol (excluding hybrids)  ,Norway,2025,208
Annual,Number,Petrol (excluding hybrids)  ,Poland,2013,183184
Annual,Number,Petrol (excluding hybrids)  ,Poland,2014,199788
Annual,Number,Petrol (excluding hybrids)  ,Poland,2015,226638
Annual,Number,Petrol (excluding hybrids)  ,Poland,2016,271388
Annual,Number,Petrol (excluding hybrids)  ,Poland,2017,329538
Annual,Number,Petrol (excluding hybrids)  ,Poland,2018,377113
Annual,Number,Petrol (excluding hybrids)  ,Poland,2019,407613
Annual,Number,Petrol (excluding hybrids)  ,Poland,2020,292487
Annual,Number,Petrol (excluding hybrids)  ,Poland,2021,291872
Annual,Number,Petrol (excluding hybrids)  ,Poland,2022,262875
Annual,Number,Petrol (excluding hybrids)  ,Poland,2023,277876
Annual,Number,Petrol (excluding hybrids)  ,Poland,2024,312024
Annual,Number,Petrol (excluding hybrids)  ,Poland,2025,303686
Annual,Number,Petrol (excluding hybrids)  ,Portugal,2017,74357
Annual,Number,Petrol (excluding hybrids)  ,Portugal,2018,87083
Annual,Number,Petrol (excluding hybrids)  ,Portugal,2019,109847
Annual,Number,Petrol (excluding hybrids)  ,Portugal,2020,63916
Annual,Number,Petrol (excluding hybrids)  ,Portugal,2021,62883
Annual,Number,Petrol (excluding hybrids)  ,Portugal,2022,66058
Annual,Number,Petrol (excluding hybrids)  ,Portugal,2023,72281
Annual,Number,Petrol (excluding hybrids)  ,Portugal,2024,71537
Annual,Number,Petrol (excluding hybrids)  ,Portugal,2025,54852
Annual,Number,Petrol (excluding hybrids)  ,Romania,2013,25617
Annual,Number,Petrol (excluding hybrids)  ,Romania,2014,29362
Annual,Number,Petrol (excluding hybrids)  ,Romania,2015,408
Annual,Number,Petrol (excluding hybrids)  ,Romania,2016,44422
Annual,Number,Petrol (excluding hybrids)  ,Romania,2017,49664
Annual,Number,Petrol (excluding hybrids)  ,Romania,2018,71873
Annual,Number,Petrol (excluding hybrids)  ,Romania,2019,107810
Annual,Number,Petrol (excluding hybrids)  ,Romania,2020,66110
Annual,Number,Petrol (excluding hybrids)  ,Romania,2021,47813
Annual,Number,Petrol (excluding hybrids)  ,Romania,2022,53298
Annual,Number,Petrol (excluding hybrids)  ,Romania,2023,51034
Annual,Number,Petrol (excluding hybrids)  ,Romania,2024,49005
Annual,Number,Petrol (excluding hybrids)  ,Romania,2025,35654
Annual,Number,Petrol (excluding hybrids)  ,Serbia,2019,27948
Annual,Number,Petrol (excluding hybrids)  ,Serbia,2020,26182
Annual,Number,Petrol (excluding hybrids)  ,Serbia,2021,24878
Annual,Number,Petrol (excluding hybrids)  ,Serbia,2022,24786
Annual,Number,Petrol (excluding hybrids)  ,Serbia,2023,24581
Annual,Number,Petrol (excluding hybrids)  ,Serbia,2024,22977
Annual,Number,Petrol (excluding hybrids)  ,Serbia,2025,23282
Annual,Number,Petrol (excluding hybrids)  ,Sweden,2013,102849
Annual,Number,Petrol (excluding hybrids)  ,Sweden,2014,116519
Annual,Number,Petrol (excluding hybrids)  ,Sweden,2015,131576
Annual,Number,Petrol (excluding hybrids)  ,Sweden,2016,155318
Annual,Number,Petrol (excluding hybrids)  ,Sweden,2017,157794
Annual,Number,Petrol (excluding hybrids)  ,Sweden,2018,173813
Annual,Number,Petrol (excluding hybrids)  ,Sweden,2019,169199
Annual,Number,Petrol (excluding hybrids)  ,Sweden,2020,94448
Annual,Number,Petrol (excluding hybrids)  ,Sweden,2021,68405
Annual,Number,Petrol (excluding hybrids)  ,Sweden,2022,46962
Annual,Number,Petrol (excluding hybrids)  ,Sweden,2023,60582
Annual,Number,Petrol (excluding hybrids)  ,Sweden,2024,62677
Annual,Number,Petrol (excluding hybrids)  ,Sweden,2025,58312
Annual,Number,Petrol (excluding hybrids)  ,Slovenia,2013,23942
Annual,Number,Petrol (excluding hybrids)  ,Slovenia,2014,23916
Annual,Number,Petrol (excluding hybrids)  ,Slovenia,2015,29038
Annual,Number,Petrol (excluding hybrids)  ,Slovenia,2016,31429
Annual,Number,Petrol (excluding hybrids)  ,Slovenia,2017,38229
Annual,Number,Petrol (excluding hybrids)  ,Slovenia,2018,48240
Annual,Number,Petrol (excluding hybrids)  ,Slovenia,2019,47937
Annual,Number,Petrol (excluding hybrids)  ,Slovenia,2020,31529
Annual,Number,Petrol (excluding hybrids)  ,Slovenia,2021,31245
Annual,Number,Petrol (excluding hybrids)  ,Slovenia,2022,25989
